,Q11P,Q12P,Q149,Q150,Q151P,Q15P,Q165P,Q166P,Q16P,Q17P,Q19P,Q20P,Q21P,Q22P,Q23P,Q25P,Q26P,Q57P,Q8P,Q9P,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q121,Q123,Q124,Q130P,Q160,Q162,Q163,Q164,Q169P,Q170P,Q171P,Q172P,Q173P,Q176P,Q180,Q182,Q184,Q185,Q186,Q188,Q189,Q190,Q195,Q197P,Q199P,Q224P,Q234P,Q235P,Q236P,Q237P,Q238P,Q239P,Q241,Q242,Q243,Q245,Q246,Q248,Q249,Q250,Q254P,Q255P,Q259P,Q27P,Q28P,Q29P,Q2P,Q30P,Q32P,Q33P,Q34P,Q35P,Q37P,Q38P,Q39P,Q3P,Q41P,Q42,Q4P,Q5P,Q64P,Q65P,Q66P,Q68P,Q69P,Q6P,Q70P,Q71P,Q72P,Q73P,Q77P,Q90
Q195,0.05798592365474899,-0.018174907226826006,0.05952806297617358,0.030479833383507998,-0.007048893800174757,0.005166304679184329,-0.08209782905755528,0.011328674969900067,0.06630517792470071,0.007046415161607043,0.03853178044966044,0.07067524387787354,0.067884595365331,0.0335248326548466,0.045491567884973744,0.09887604125390961,0.055236819706157333,0.03638923534391281,0.07238532588985899,0.004410265386227641,0.033700051034067056,0.02321550732321907,0.0565004325172661,0.048499007986313986,0.07791127768914105,0.06189607680238146,0.031078822510364333,0.005179954344167278,-0.0028949324826602835,0.05161715136943894,-0.012849873257735324,0.030394170512803336,0.055599521758100054,0.018821422295906984,-0.09048687682265805,-0.02758630684453613,0.003324496548561143,-0.0461137435240941,-0.0597026870966898,-0.10317196599437511,0.062427384194589285,0.19267836366711003,0.12024724335129841,0.18402640922040894,0.2160511555027778,0.14782328340239093,0.2677405504891141,0.20802347117312547,0.2201968506392417,1.0,0.0762845288834266,0.0429910540400639,0.05020456181157818,-0.03349914332034149,0.0232456422838424,0.03343606697992643,0.07562798674378525,-0.047141042666765214,0.0327561774400761,0.059945024127980445,0.053683942198129796,0.015572005655403464,0.034941777732868856,0.006141830693968672,0.027407790450747285,-0.011379811747617957,-0.026867478446221935,-0.054339535498152666,-0.03264649228636765,-0.015327413818626522,-0.03731837100803689,0.03060330177022564,0.03384773342025206,0.008476335256545559,0.00898036790022746,0.041750290659484664,0.038746913675563176,0.09025569027339675,0.019776257590803765,-0.012909573340084603,-0.0130066660356093,0.008914177706046756,-0.006333444216107072,-0.049554257768578566,0.03744921335310062,0.037874893771538284,-0.03105663550608075,-0.07725247674338949,0.07571753903817381,0.017367542877716847,0.04138795968237081,0.07709584534987035,-0.0804293196610427,0.03491754326117743,0.021266175843788565,0.00970921257868785,-0.006595919632516111,0.030365889844056363,-0.008730592816211172
Q197P,0.03420253886183861,-0.06250884480715806,0.10571169353444022,0.10976789722620753,0.1420948638519219,0.13742357451248696,0.0872260892058443,0.10860032916956791,-0.009537898001485034,0.038546072200715355,0.10021415252595317,0.19533107482752718,0.09111478595784749,0.20072898532015848,0.12989443947291157,0.22795592615690247,0.11798739313597821,0.018807424411750893,0.028569196362529747,0.08105123912454772,0.08612571536662085,0.10815771726516439,0.054410835626451194,0.024555013747553263,0.008392203260007053,0.07026730028252318,-0.03878123112976228,-0.0018922621166445669,-0.0022236032329461786,0.012739448282759627,-0.01823095693044364,0.020760764486494065,0.034160980517757164,0.05164773473727013,0.1342542597326901,0.2634573200572188,0.2700467422078756,0.1543962656185239,0.17366383775709412,0.09940984105459484,0.05889763598202383,0.05891755791541198,-0.16466664903063596,-0.09936982410606703,-0.17520154397739174,-0.20283613474509912,-0.08215376079143263,0.0931206977634828,0.1011369086089177,0.0762845288834266,1.0,0.10896177774672434,0.061290138332099085,-0.0019555223972981366,0.13222460135270858,0.042592330321426224,0.2780410703787624,-0.02856066739154684,0.2080527841846693,0.11601634142250558,0.1971569046925034,-0.045409489296107886,0.1849865754773124,0.008087389369803504,0.20437260179801933,-0.04487369892788211,-0.010726338836098054,0.08670658275153008,0.06942476980783567,0.07268207546196356,0.1550880920195967,0.15232312432573303,0.2439483091609497,0.009156721789810663,0.20389869378778747,0.11224881184664919,0.2878726412286749,0.15085662869516261,0.15417818604472502,0.2652259035878802,0.17699184111062238,0.11664575873424815,-0.07383475636526655,0.2220591356753638,0.031394207964779576,0.11907080104638457,0.0747526085215718,0.18513006750188574,0.18899408599751497,0.1722177377586068,0.17297674682613218,0.1412649646181998,0.19199774368877817,0.17745584118024674,0.2556079528837402,0.18730544350492837,0.20993904566636368,0.12029519175417196,0.04760174106928551
Q199P,0.09411382688931991,0.03852200303848353,0.010670036690851308,-0.055938088515423305,0.047114373628937035,-0.029494436543558506,-0.07406242801110553,0.007702984473494773,0.036849828649330646,-0.07215787328841794,0.04133897079701408,0.04766130445683462,0.031915896916672466,0.015036062475727106,0.043712525356499034,0.036467017425821445,0.03742407478756718,0.16198494585830567,0.10640878663922616,0.05488343943405492,0.04590528782059909,0.04036055294668174,0.055850035115685634,-0.00662998348687206,0.04794284929448618,0.0035626492036088375,-0.11823119996211541,0.10357692491569673,0.10217546314655367,-0.027554301746905388,0.10533167592007074,-0.027124217887288537,-0.04525119998900369,0.1526927378328508,-0.09059565709152106,-0.036351786101178,0.0020650768498261347,0.0029682887514002813,-0.03378043021473317,-0.025089493297118678,0.01466405478457049,0.05294052395699153,0.12795025332516696,0.16354068399192848,0.09906778738350926,0.10129240614815642,0.13214317041208262,0.04317361556439673,0.03308124216078467,0.0429910540400639,0.10896177774672434,1.0,0.21322255523741812,0.15361521042733256,-0.024279450656994342,-0.017936207495541014,0.01050285742962306,0.10271447466675072,-0.01961192454654821,0.08744215437548516,0.00019610623568324704,0.07969394100298165,-0.013521912482137272,0.10551002466124655,0.022653554500092092,0.05827968484345735,0.10858126892797625,0.018639671832521226,0.05266255798971467,0.08775366157554934,-0.032760721455685336,-0.027380343254218502,0.05414325503196428,0.13050007346838294,0.039892519324298464,0.04066410428386017,0.04350621683813175,-0.02952824786114874,-0.010116292236539787,0.02078512980802403,-0.018403339013877557,-0.027101171497554512,0.029316328358694434,-0.025363858120439554,0.015184943628314022,0.4900905608942887,-0.01403309956776177,0.01585133661737447,0.1257890485128439,0.15418945723311672,0.18136464928039264,0.15552536437427883,-0.04089740086969474,0.17876493963574208,0.17827255085819577,0.2547086830574208,0.23747386388147237,0.11507122814480411,0.09256443781908606
Q224P,0.06016685535159011,0.0385830965811846,-0.02070583272962445,-0.037302488351248574,-0.03542451938384302,-0.12002780940733127,-0.18316909947137455,-0.05880465150779428,0.052578058799254014,-0.15044451851228446,-0.010766320243030423,0.04049339637104066,0.00621008942360858,-0.049136973956768464,-0.01624960327360476,-0.0017294665777041142,-0.0026380121315678915,0.22289919245375142,0.136861521693903,0.024933981090683524,-0.014816798889468095,0.0333682173809264,0.022079850940155594,-0.013843861198927207,0.04738302058399328,-0.02387816630031187,-0.26439714535986486,0.15974784652069807,0.1694599033301695,-0.04102213551573059,0.08622438058119503,-0.07940681814071841,-0.037932365329413555,0.16678674835598867,-0.26028711925748665,-0.1490895035741326,-0.08296691277350111,-0.12667567653096057,-0.19172753221772426,-0.1336656743188526,0.010814446531959187,-0.014010493333806448,0.20935151289174625,0.21555637286034832,0.16777186614234163,0.20276385312141815,0.19512684980289255,-0.0020483620386863334,-0.06293744829164893,0.05020456181157818,0.061290138332099085,0.21322255523741812,1.0,0.075561059721863,-0.06792211729350803,-0.040623404957097466,-0.04192744979761535,0.1581901007436465,-0.08244398126457696,0.1348324652054842,-0.0812843050952949,0.1691961463567318,-0.08480723852717077,0.173735356090611,0.013961044927060148,0.17081495575874073,0.12922020784767924,0.01604688418829065,0.033101659618753713,0.036605277773690784,-0.13220324846812767,-0.06732487883246277,-0.012118812490377892,0.14595496581464848,0.0022578546739787345,0.05201192693311653,-0.03845101401597613,-0.0560760960320831,-0.10367498174729783,-0.040401433741282744,-0.09712906668208543,-0.06685388411120748,0.0366151116813531,-0.09473177566834703,0.08927831580447144,0.16943672747002494,-0.10866958253178755,-0.020883679261780554,0.21981045903190322,0.19475251017523618,0.2333171697327001,0.30918358675000074,-0.20499468382806216,0.30886962389350053,0.2933529780752969,0.29790493922707184,0.3247694196404048,0.17377357935441265,0.06000818049403965
Q234P,-0.02885490247617792,0.0783354080833414,-0.019794547433010564,0.019652073297437418,0.07970307880590148,0.08639488070820493,0.12588367698581154,0.11486167978462732,0.02149559812624255,0.009589223279606438,-0.03336959877064082,-0.043628793885550084,-0.03966875456806177,0.019616554396962284,-0.033202238236746444,0.04940936929082904,-0.033323030562170106,-0.02143566549917327,-0.025412096527932776,0.0236906427331545,0.056736118095331745,0.020878928366187474,-0.02697413022939892,-0.08619119546209139,-0.07359855668998638,-0.035638285899817095,0.08640529007069035,0.03132466378432014,0.0706088775706831,-0.001005159747832436,0.06307591768404125,-0.006422566337400406,-0.07443067789068906,0.08047746454867076,0.1416419721157018,0.08282119062481191,0.05420382532201479,0.09443291251158704,0.154376492575166,0.14743571721450435,0.03573395380177553,-0.10399179347267538,0.03224919421066388,-0.005526540772412627,0.03616634642372757,0.009253723033640904,-0.018526008693283157,-0.09755806300726559,-0.043207262744693685,-0.03349914332034149,-0.0019555223972981366,0.15361521042733256,0.075561059721863,1.0,-0.032084160727070196,0.06173019988908735,-0.04889894433536813,0.23720288575562734,-0.03319338218981188,0.05871609309158504,-0.04362340588578611,0.20908952495939787,-0.044478612468172106,0.14954987324489727,0.06314893934010432,0.1653294785445408,0.24584169941584572,0.1795021266284032,0.13995168634886707,0.0893453358854747,0.11182206928724991,-0.0365591575822473,-0.00665577767867917,0.10519222751355074,-0.057407608881342276,0.04734542427880797,-0.011995464737058828,0.04783550777652096,-0.014568421898936664,0.017604252411772683,0.040776087051611315,0.05859448743579957,0.11223387237755215,0.04138554652758545,0.05542628488116858,0.12000698043424321,0.11494135416446584,0.10608830025605119,0.10447654236822938,0.02634243016988474,0.04015851337288554,0.07484048452428092,0.14392232831029447,0.07808321229638993,0.029232527722325218,-0.019817238350019677,0.015868848342875497,0.05197038833634705,0.0467947916663346
Q235P,-0.015532676412288891,-0.06891453277782335,0.10427299833402572,0.13145842567293295,0.14828405240063933,0.054173727399361174,0.15179503728716479,0.0816842208936432,-0.021267973475139295,0.08691445845202836,0.08908847684328261,0.14710648853958969,0.08911094773534789,0.12245458465424794,0.09794645858739018,0.06447180414818379,0.08935987979076965,-0.09639041676855989,-0.030846920686515778,0.0729155078040919,0.10726999337471947,0.10849089098807106,0.07702836583694794,0.08615166219934153,0.03268744087601794,0.05394733288735386,0.1027474297635501,-0.029094082866378494,-0.061803874161727675,0.05384490532392358,-0.025447346275039646,0.17052657975333152,0.13371045049833166,0.0032046582198086144,0.2065574903240541,0.17301490486635157,0.17795855646378284,0.1389913623812236,0.1671495434837224,0.1318551451051695,0.05240933586909724,0.0793572034860385,-0.19292499894324963,-0.17767844309445963,-0.16773947440148798,-0.18411313596177473,-0.14130677711547557,0.09210117453128774,0.1125680419555219,0.0232456422838424,0.13222460135270858,-0.024279450656994342,-0.06792211729350803,-0.032084160727070196,1.0,0.34193700800880394,0.2835858254445966,-0.010985907469183978,0.2626951814803819,0.00045034768016213536,0.16863376116552867,-0.10714360235177248,0.19877800173114335,-0.09664543452988467,0.15274576697529996,-0.0717662966589007,-0.049815110805287194,0.09250190634457163,0.0656508403399448,0.007361413056939448,0.19472965561604114,0.1381990493067314,0.15517161349668782,-0.058593403440672175,0.18954614093637728,0.04191609928177804,0.19471176098057286,0.14620537373648984,0.1417986747355628,0.18700614757722203,0.19109375495846578,0.133037615536998,-0.03389548364054635,0.18316949376071628,0.018610076918512294,0.01792265905116299,0.11637326510977253,0.18991060465369444,0.02326252740381764,0.09330249658999054,0.043544785016083165,-0.0037326035700854334,0.18965238626236008,0.012988383359255432,0.10329783000672028,0.07980715569528854,0.0704226237437541,0.07171567821734498,0.04432432156877775
Q236P,0.013620646134681696,0.00934110174327862,0.051684168266115355,0.07017801930411302,0.04661400202182912,0.049221480549987845,0.07411274304605779,0.06024647154462743,0.022148661000174187,0.07158048089858411,0.031723298739098585,0.039103908007122344,0.042882383102689464,0.03550469116717261,0.022348765226703517,0.032636550675083635,0.03290512281571658,-0.037528346257571094,-0.020385315947052497,-0.0005422224264775927,0.06753022075309667,0.05638959931237942,0.03674824305617215,0.043339117073351245,0.03008514711003766,0.0071619699722975565,0.1328030420240891,0.01572841617788515,0.011649673240325144,0.04805618995494645,0.03328383776494715,0.0784428032351522,0.07070773108286751,0.03223295635891811,0.10558740927265392,0.08250624821237112,0.06167468655015985,0.09342339868655636,0.09422736394857509,0.07626616322941165,0.03323982528344372,0.03407620593592534,-0.020324275359466088,-0.034133213306059666,-0.019595420419296197,-0.028743071165735615,-0.014254305628524989,0.033703714009119486,0.08024928892705002,0.03343606697992643,0.042592330321426224,-0.017936207495541014,-0.040623404957097466,0.06173019988908735,0.34193700800880394,1.0,0.18320440431915772,0.11310420302994578,0.18214836882012728,0.017707645128427887,0.08327035550452322,0.007591540223369323,0.10479159108578667,0.005462600600890125,0.05134433421773593,0.019787923092192863,0.03908766330903622,0.05357032348290583,0.029443090300152887,0.03693858600504995,0.10300470229929942,0.055764826527752845,0.05094660185939222,0.006967027200808576,0.060812430378088374,0.012826197560357333,0.049299386662094206,0.08209865018327832,0.05726828546371988,0.06041438423835059,0.08548122615120797,0.09585597282026939,0.046990266515553575,0.08273810696683416,0.02619037629840328,0.0008272268952451141,0.08825875771082585,0.08780470045756161,0.003156976910083722,0.046027459616419124,0.031602095764669394,-0.007964865021612495,0.08483298530865781,0.01043705779621737,0.0038177517217007134,-0.008035089200634999,-0.005335790209122446,0.05423504180169792,0.049559520346177374
Q237P,-0.005868337794415831,-0.07767046791406061,0.13900479627757753,0.11147451379211626,0.13458936197566285,0.12125574895569587,0.10355147638670704,0.10605654660254847,0.005243698557090044,0.0893720817948686,0.12927454190697812,0.1889076462819709,0.0962729926442332,0.18315918849895255,0.12619704035456525,0.2219665977003327,0.12557931057939278,-0.06755148425825695,-0.019143289282949536,0.05983753459093346,0.07098125366333967,0.09827018612800932,0.020071305083282035,0.0520049012396185,0.019573045603600812,0.08401819898743489,0.03942337091674501,-0.027210576397047947,-0.034677767662641384,-0.014734538686407294,-0.034630440961718106,0.08048352603534425,0.10169540900423528,0.01205557211093781,0.17967476746539424,0.27323345781328734,0.2819453230473145,0.1461473530791214,0.17316976145885601,0.09847780237346612,0.07095568996285394,0.11767230355437411,-0.18787770362690737,-0.14967492283932812,-0.1812483480674766,-0.21507578452531073,-0.14325833885015463,0.14291157207063404,0.1394108207593338,0.07562798674378525,0.2780410703787624,0.01050285742962306,-0.04192744979761535,-0.04889894433536813,0.2835858254445966,0.18320440431915772,1.0,-0.07588345736687903,0.3930476902349551,0.07027908395533936,0.26094676622187224,-0.10727114955654435,0.3197385828010569,-0.06574527981858438,0.1759397348004941,-0.11369834234277473,-0.08309452635932955,0.06107250745609275,0.06011451885926356,0.04580729759461964,0.18887309164198696,0.1619095516256947,0.252234505906406,-0.022058705490324668,0.20343794520887024,0.07589386048074219,0.28738151453869554,0.18359149648368353,0.15925645100846825,0.24032534223250102,0.19492396557922043,0.10593554857427337,-0.09564735657987194,0.22008677865827514,-0.017353257297078577,0.047517351725411175,0.10936088679495201,0.18941447708508397,0.16942281253738348,0.09855464248342213,0.10424655724520492,0.09755688995056337,0.2079512122028052,0.10312101069274687,0.18121427614171076,0.12425735470068222,0.10593605416578791,0.09581616706090448,0.026780056667700763
Q238P,0.00415307885040883,0.07552753524886294,-0.029037049122879497,0.007485146338562962,0.034043692201998724,0.01392721674243247,0.012635028674236659,0.01738765401103972,0.028700676566410052,0.003143765983885502,-0.03138931493157992,-0.04144404107340808,-0.015319699310771187,-0.004586930585423358,-0.053377167463499776,0.0010467723333283654,-0.03203429004187137,0.06044059054728227,0.02995581781944852,0.02839344735771828,0.06705179443134333,0.019544696342307242,-0.002262964641825775,-0.07676298348218773,-0.022263774436544922,-0.04445807122647075,0.048882001877969296,0.06283761125566255,0.11570521050163558,0.03275321920548619,0.0728600154324097,-0.0028266301424525885,-0.06198344907232728,0.1216916241306074,0.017260796135766653,-0.03565172097857677,-0.05266706367342249,0.017550405071261682,0.020448341196160038,0.04974742554926119,0.02584938302284742,-0.09864888152276684,0.08397403720984611,0.045979257252018214,0.09458171573178577,0.09489603444565127,0.050391205982142404,-0.09521493051368102,-0.038668470217141315,-0.047141042666765214,-0.02856066739154684,0.10271447466675072,0.1581901007436465,0.23720288575562734,-0.010985907469183978,0.11310420302994578,-0.07588345736687903,1.0,-0.05333707403991604,0.09205537576997651,-0.09201240455468185,0.27199490605091753,-0.08577934865618429,0.22540930083402652,0.04735153301647929,0.2285381715216862,0.34738562475204493,0.13153144274400733,0.09822726290037787,0.057787652055492605,0.03773572535003349,-0.026752185102084297,-0.05515011768190791,0.08546379845048073,-0.0760747412349035,0.028438438978089117,-0.07037570111735349,0.004228555032932796,-0.020308358651328327,-0.024703833582141177,0.024912804552349694,0.05542680412765147,0.09230482017643532,0.028265440075053164,0.06978418250463332,0.07544972327111221,0.048961193681345966,0.042612037251100854,0.07370968202406424,0.062016727442141574,0.054563626864026,0.07602263389759652,0.007431080253729849,0.10106470265065216,0.06487435818003877,0.04148438791502605,0.07907212675068995,0.06527989142565406,0.09172796486968482
Q239P,-0.03984494479789731,-0.06074212538466383,0.10083834898712579,0.11576842531765567,0.13940504759989336,0.24333437814294265,0.20284934648485997,0.1826078377762873,-0.019380983704284736,0.12322685926539673,0.09758783087117809,0.1542377833189146,0.0874238676129664,0.204199685194282,0.1098863912990971,0.19022179105638706,0.09407967041130014,-0.08702404533741405,-0.07732619630333058,0.038602089206956985,0.06065221885334912,0.10549617016683585,0.03359675950291455,0.08492936489484766,0.0017336742752517684,0.07314772627495333,0.07646965560574391,-0.03989278251009675,-0.07378245561304148,0.02986709424402248,-0.030945403347873893,0.11250686065578865,0.11103801806487199,-0.024214925542231713,0.2920720218301854,0.38292198633563074,0.3444904046694791,0.2772950339797076,0.2987683755116764,0.20607097285290055,0.06190920116314502,0.09015804988527258,-0.23796616599741993,-0.2117401514631302,-0.22655203412791317,-0.2776830614725839,-0.19324567110180435,0.11613999724607577,0.12288536951938474,0.0327561774400761,0.2080527841846693,-0.01961192454654821,-0.08244398126457696,-0.03319338218981188,0.2626951814803819,0.18214836882012728,0.3930476902349551,-0.05333707403991604,1.0,0.03696383077605939,0.3755835430569636,-0.13658990008302344,0.25279086296264874,-0.09927135155042158,0.18762626303038238,-0.13478749215501973,-0.08489222122809052,0.08939460634712743,0.09236591430842442,0.09338670819020692,0.20698746827602613,0.17874000795949302,0.2512367840688648,-0.028959874924073706,0.23537464965067384,0.0745406187591621,0.28210177046869284,0.17961765358327228,0.20086614290978538,0.27418871161949837,0.22294272760702724,0.13889655020464545,-0.05060445220683214,0.22114517228487482,0.003302053519572201,0.03458150670647675,0.13979050285915606,0.28976871769496176,0.057774591442343336,0.12236709689356438,0.09504571940320741,0.025336777356958388,0.32692464129631715,0.06186121835814188,0.1204452798044888,0.09033172226098792,0.08038396541987655,0.09865204895114722,0.06112641387004533
Q241,0.033419671205572675,0.001809756671797136,0.041641446888139345,0.04281859484282993,0.06880934847728239,0.07294015417706541,0.018184205499169378,0.06027339874377174,0.023514626266391413,-0.005027026396400507,0.056323941434217255,0.12034203650749861,0.04781833032952677,0.133831265372591,0.05891304464497184,0.13943491043284706,0.05611052891498536,0.03744897001514691,0.030883976526710544,0.053868006706377584,0.07861815114749035,0.12965862355642374,-0.02596597961981429,0.03444514570007637,0.053271888684226436,0.02997488089329237,0.015928561028987046,0.05970012544859184,0.09049195639983187,0.02746680349760435,0.012266556064887498,0.03759071100985882,0.02274842445606144,0.13290297936344656,0.03816598738318659,0.09417069442213545,0.13360538857132276,0.031452753602280475,0.038907764623879806,0.03754766733216978,0.05351155046314678,0.02454414051206525,-0.006051331815147042,0.050598406949518546,0.01112049920629017,-0.007625289762413722,0.034863227149138136,0.024149600530755693,0.006445543436996088,0.059945024127980445,0.11601634142250558,0.08744215437548516,0.1348324652054842,0.05871609309158504,0.00045034768016213536,0.017707645128427887,0.07027908395533936,0.09205537576997651,0.03696383077605939,1.0,0.19387802391396117,0.26018305294385524,0.13388212163236413,0.3004623870528992,0.2496315717291716,0.21214837005199794,0.14470036263595987,0.0600923419071042,0.10884258178036325,0.07857181705289673,0.05865068739735354,0.07204914569670735,0.10892749717629933,0.061618772477834365,0.0627775607761247,0.10464944601184198,0.1425122597684785,0.08871319375684544,0.06232025804705245,0.12531484929097816,0.09101765947526669,0.06636310708191324,0.012667664777006094,0.09081409314969724,0.058554255122168546,0.04901654728484324,0.008071835119848077,0.07421200990715242,0.17250060786085133,0.07592080290197224,0.11716244883063372,0.1192666658949799,0.046581216997085215,0.11693157540087717,0.12493091156662132,0.08876643443148627,0.10498409027443605,0.04584770243546602,0.09673221572761023
Q242,-0.0011351104917197024,-0.06632866848596398,0.08599994534744876,0.07928065621493614,0.12213604853410487,0.2268062011663093,0.1758657171772996,0.16010934908225025,-0.014469212726465779,0.10647710385883788,0.09506346891510001,0.13379122466449092,0.07981782100463951,0.16272636166460888,0.11441574202007318,0.1716260624473973,0.10029864315130681,-0.0635161191342862,-0.05295733718212595,0.016671495298054756,0.08735534432764265,0.12718924769155723,0.08090337434250343,0.1136231100350997,0.062459795601286644,0.08570146105492339,0.07111040852371066,-0.024532247145453455,-0.05100619807721607,0.027427810244654488,-0.028067259022276747,0.13492705103768474,0.13948296060666387,0.036517223484209715,0.26079918066297825,0.33038363960199035,0.3121500720304471,0.226793763404713,0.2572493441144439,0.163062742043636,0.042478424172452935,0.1359413581608705,-0.18328289654041433,-0.13031698696758148,-0.1627292518468079,-0.2121023551458111,-0.13191266022272408,0.14975113603727805,0.12924025668573716,0.053683942198129796,0.1971569046925034,0.00019610623568324704,-0.0812843050952949,-0.04362340588578611,0.16863376116552867,0.08327035550452322,0.26094676622187224,-0.09201240455468185,0.3755835430569636,0.19387802391396117,1.0,-0.062211147840002125,0.3605631867715384,-0.015393788767580054,0.2660808546094126,-0.08654305780783164,-0.0443314155793263,0.07190884988208573,0.07459313539685886,0.09808309905438178,0.18361944168763583,0.17715107592238064,0.2291920574031854,-0.01220776849031491,0.23283291771177203,0.08177387421096674,0.27969210001531386,0.1452091599348068,0.19360411034444328,0.2491474432021287,0.18006385831420088,0.11459502422749192,-0.06193189939401744,0.19772071885130008,0.008181952222093832,0.023787959204555946,0.10808830085817797,0.24490034382147927,0.06696551642419446,0.09834956634919644,0.08081064609052607,0.02772310031095648,0.27055714200193565,0.053647512056391275,0.1298673721115886,0.08519160705102903,0.08161712211496795,0.08043148440091799,0.09906302562116624
Q243,-0.006015264289870791,0.07983706727287729,-0.03997624313897797,0.014160912270356102,0.020415264730016237,-0.010186866413525642,-0.03337719421659327,-0.0015097625551407045,0.03181626681469859,-0.030076603281889224,-0.03103210005818276,-0.0338622865480101,-0.04421401487805081,0.010001161512895105,-0.05757751422378618,0.0014413987854315629,-0.03421217803092703,0.06404757612439621,0.020258568446740333,0.03585614489221029,0.052872620359303346,0.03804848412929597,-0.024645350015275996,-0.08858692591437917,-0.02503942126250552,-0.04943409004478828,0.06452400519946547,0.07295744861169955,0.13804604217055014,0.028227971148352075,0.057557868311833564,-0.0052313089923495095,-0.07716774632163625,0.16670203525454377,-0.021200035758106858,-0.06635888576161553,-0.057980821520899575,-0.045116827123166565,-0.0409747964886511,0.018197096026705606,0.036128492123107384,-0.12300063284242989,0.11443195004074304,0.08514409371700966,0.1446908045131238,0.1487350749666915,0.08011656896896342,-0.11161609708937821,-0.05787219685436711,0.015572005655403464,-0.045409489296107886,0.07969394100298165,0.1691961463567318,0.20908952495939787,-0.10714360235177248,0.007591540223369323,-0.10727114955654435,0.27199490605091753,-0.13658990008302344,0.26018305294385524,-0.062211147840002125,1.0,-0.023613463327063117,0.47011709814149244,0.15673881436403314,0.48647134937734066,0.34459833888107316,0.06988756333754571,0.0876174587988266,0.03683751425485604,-0.017262426499841003,-0.02694017945681914,-0.05117723942683075,0.10768379789741966,-0.10648520557330443,0.03285306797954356,-0.06283148621398567,0.02020127742705239,-0.04856597339534416,-0.04250247873924887,-0.004293522488791077,0.04826531555115517,0.08866788357019129,-0.00586701778223425,0.07968323829737968,0.018679775384143168,0.012414448726613066,-0.010012924029986188,0.102814027686399,0.0058732704056467895,0.029082555444466567,0.08213488873358535,-0.05059924202041266,0.07460726663914737,0.033540480265883466,-0.007657866723184533,0.01957404350268243,0.0365476466114831,0.02878402452770401
Q245,-0.0033054668177706376,-0.06919746634437994,0.07299501035612126,0.08175613988408552,0.11939302504241084,0.1360480027526064,0.11349777767078198,0.09467815958946826,-0.008974525895280642,0.09708928036126324,0.06935920618694864,0.11081873946341883,0.058993440964217034,0.14398797286129275,0.09364269074678998,0.09826574205976935,0.08649689300361263,-0.05145637449348731,-0.013488981380570137,0.04583450184377981,0.08412348788683996,0.09170254730423048,0.07927136187470335,0.09602865472675687,0.041918742650484106,0.07384106157047529,0.10702477045688012,-0.00046642314024280884,-0.039678039729615915,0.011655226616747654,-0.026098095828254238,0.11353151388288807,0.10953399943623392,0.07255974909074239,0.19558786243470994,0.22260354321306325,0.20664356907623282,0.1492274264241569,0.17692855705147226,0.11938638442895769,0.04473196826681422,0.1141990356373131,-0.1593777361129313,-0.11746517369286281,-0.1505674170444944,-0.17178635602577721,-0.09902675449684625,0.11935646625540525,0.12429336827439139,0.034941777732868856,0.1849865754773124,-0.013521912482137272,-0.08480723852717077,-0.044478612468172106,0.19877800173114335,0.10479159108578667,0.3197385828010569,-0.08577934865618429,0.25279086296264874,0.13388212163236413,0.3605631867715384,-0.023613463327063117,1.0,0.058999629069751945,0.28784448420717273,-0.028881518967075036,-0.03724169912102401,0.0761206456615207,0.06293339840722292,0.07461953141464818,0.16340532618207523,0.14363187871683986,0.1937254753213337,-0.020132405641410063,0.18388361177657175,0.0625711615022716,0.21784018470462663,0.14755397401026293,0.1605379771708252,0.21762697291190936,0.1858162497464616,0.11783176171487816,-0.04023698068778696,0.19275609108164934,-0.005175242447232981,0.021899438919162535,0.10581057524724695,0.1757160468600826,0.08581114795662109,0.09625959075763696,0.07665248262972844,0.005144317737007847,0.1971429373697158,0.026485976994895754,0.08949942841170713,0.0822281293174181,0.07808960536027683,0.08990876845808274,0.045829011674783045
